population,x,y
9.000000000000000,-93.8695408795,32.3779155704
11.000000000000000,-93.9517953524,32.4083178063
125.000000000000000,-93.9672883848,32.4159071467
85.000000000000000,-93.9619632823,32.4083283907
127.000000000000000,-93.9522750309,32.4234643723
320.000000000000000,-93.9469511267,32.4158854906
1.000000000000000,-93.9624443594,32.4234754439
52.000000000000000,-93.9571194013,32.4158967266
16.000000000000000,-94.0133016204,32.4235185556
25.000000000000000,-93.9982856226,32.4310817793
6.000000000000000,-93.9929565946,32.4235037609
16.000000000000000,-94.0084588354,32.4310894193
22.000000000000000,-93.9924713203,32.4083552485
7.000000000000000,-93.9871439673,32.4007767839
30.000000000000000,-93.9774580766,32.4159167506
4.000000000000000,-93.9721319206,32.4083381594
9.000000000000000,-93.9876284760,32.4159255383
5.000000000000000,-93.9823012668,32.4083471120
173.000000000000000,-93.9682521999,32.4461997968
16.000000000000000,-93.9837532867,32.4537882747
129.000000000000000,-93.9784246903,32.4462103737
1.000000000000000,-93.9634069061,32.4537666345
5.000000000000000,-93.9735797422,32.4537778632
249.000000000000000,-93.9474301709,32.4310313276
37.000000000000000,-93.9629255673,32.4386215259
52.000000000000000,-93.9479093454,32.4461761924
320.000000000000000,-93.9425848214,32.4385975920
85.000000000000000,-93.9580804180,32.4461884029
94.000000000000000,-93.9527548397,32.4386099671
2.000000000000000,-93.9934420008,32.4386513017
122.000000000000000,-94.0089464076,32.4462372016
17.000000000000000,-94.0036155602,32.4386595930
1.000000000000000,-93.9939275390,32.4537978689
16.000000000000000,-93.9885978888,32.4462201336
10.000000000000000,-94.0041024985,32.4538066455
92.000000000000000,-93.9987717947,32.4462290763
92.000000000000000,-93.9726143966,32.4234856994
8.000000000000000,-93.9881131165,32.4310733223
32.000000000000000,-93.9827851418,32.4234951384
154.000000000000000,-93.9730970038,32.4386322680
3.000000000000000,-93.9677702268,32.4310539579
1.000000000000000,-93.9832691484,32.4386421933
70.000000000000000,-93.9779413177,32.4310640484
2.000000000000000,-93.9145524563,32.3552597207
1.000000000000000,-93.9247130115,32.3552714483
2.000000000000000,-93.9097092463,32.3628276696
9.000000000000000,-93.9605208350,32.3628814236
1.000000000000000,-93.9760091408,32.3704690428
11.000000000000000,-93.9706852790,32.3628897312
74.000000000000000,-93.9610015201,32.3780313786
6.000000000000000,-93.9556788553,32.3704519405
14.000000000000000,-93.9711673618,32.3780401733
18.000000000000000,-93.9658436442,32.3704608991
2.000000000000000,-93.9551989343,32.3553017475
17.000000000000000,-93.9401940716,32.3628623647
10.000000000000000,-93.9503570990,32.3628723014
18.000000000000000,-93.9309848686,32.3931476312
12.000000000000000,-93.9411499817,32.3931593587
10.000000000000000,-93.9314616205,32.4082941906
4.000000000000000,-93.9261405885,32.4007147405
12.000000000000000,-93.9416281316,32.4083064062
16.000000000000000,-93.9363060457,32.4007271196
25.000000000000000,-93.9106567728,32.3931217317
7.000000000000000,-93.9053386126,32.3855417163
13.000000000000000,-93.9208204654,32.3931350888
78.000000000000000,-93.9561589069,32.3856011693
1.000000000000000,-93.9716495757,32.3931896500
39.000000000000000,-93.9663250935,32.3856106152
10.000000000000000,-93.9566390888,32.4007494321
99.000000000000000,-93.9513158043,32.3931702711
55.000000000000000,-93.9668066737,32.4007593651
24.000000000000000,-93.9614823358,32.3931803683
7.000000000000000,-93.9508363866,32.3780217688
11.000000000000000,-93.9455147749,32.3704421671
19.000000000000000,-93.9358286596,32.3855798324
33.000000000000000,-93.9459934287,32.3855909083
3.000000000000000,-93.9406719617,32.3780113442
23.000000000000000,-93.8467030657,32.4611482033
264.000000000000000,-93.8621851106,32.4687486880
92.000000000000000,-93.8568684135,32.4611690626
230.000000000000000,-93.8471685102,32.4762862261
111.000000000000000,-93.8418530171,32.4687064786
139.000000000000000,-93.8573352563,32.4763075763
84.000000000000000,-93.8520187062,32.4687279910
208.000000000000000,-93.8926886106,32.4688058843
73.000000000000000,-93.9081797027,32.4764020873
3.000000000000000,-93.9028578708,32.4688233176
22.000000000000000,-93.8931604129,32.4839456247
333.000000000000000,-93.8878397832,32.4763667316
28.000000000000000,-93.9033310724,32.4839635471
11.000000000000000,-93.8980093865,32.4763848177
205.000000000000000,-93.8718833531,32.4536288320
233.000000000000000,-93.8873687444,32.4612267474
95.000000000000000,-93.8820497880,32.4536474075
760.000000000000000,-93.8723522299,32.4687685694
663.000000000000000,-93.8670344762,32.4611891065
307.000000000000000,-93.8825200634,32.4687876348
442.000000000000000,-93.8772012534,32.4612083348
60.000000000000000,-93.8631204490,32.4990242511
37.000000000000000,-93.8786105564,32.5066238838
167.000000000000000,-93.8732903661,32.4990451129
5.000000000000000,-93.8635883089,32.5141605632
17.000000000000000,-93.8684395821,32.5066031853
136.000000000000000,-93.8423178256,32.4838437675
155.000000000000000,-93.8578022260,32.4914451129
429.000000000000000,-93.8524849132,32.4838657710
688.000000000000000,-93.8374666524,32.4914006148
90.000000000000000,-93.8476340813,32.4914232718
31.000000000000000,-93.8883109500,32.4915057383
23.000000000000000,-93.9038044028,32.4991027978
16.000000000000000,-93.8984819527,32.4915243136
55.000000000000000,-93.8887822450,32.5066437653
131.000000000000000,-93.8834609979,32.4990651581
62.000000000000000,-93.8989546475,32.5066628298
21.000000000000000,-93.8936323436,32.4990843864
442.000000000000000,-93.8675027175,32.4763281108
777.000000000000000,-93.8829904667,32.4839268857
155.000000000000000,-93.8776708933,32.4763478293
192.000000000000000,-93.8679710861,32.4914661377
783.000000000000000,-93.8626527162,32.4838869587
136.000000000000000,-93.8781406610,32.4914863463
484.000000000000000,-93.8728212343,32.4839073303
1488.000000000000000,-93.8095190419,32.4080840595
184.000000000000000,-93.8249873267,32.4156870788
1169.000000000000000,-93.8196769937,32.4081060474
57.000000000000000,-93.8099791557,32.4232237636
515.000000000000000,-93.8046700271,32.4156426105
312.000000000000000,-93.8201385038,32.4232462441
425.000000000000000,-93.8148283185,32.4156652514
124.000000000000000,-93.8554686463,32.4157476782
328.000000000000000,-93.8709459817,32.4233464363
12.000000000000000,-93.8656305158,32.4157662498
296.000000000000000,-93.8559351085,32.4308891115
53.000000000000000,-93.8506208454,32.4233088022
685.000000000000000,-93.8660983755,32.4309081740
866.000000000000000,-93.8607830564,32.4233280265
978.000000000000000,-93.8346835090,32.4005666733
327.000000000000000,-93.8501551450,32.4081671297
350.000000000000000,-93.8448425524,32.4005863814
14.000000000000000,-93.8351470511,32.4157080926
688.000000000000000,-93.8298356618,32.4081272218
4.000000000000000,-93.8453074912,32.4157282924
2.000000000000000,-93.8399950458,32.4081475826
2.000000000000000,-93.8259119949,32.4459660247
4.000000000000000,-93.8413883349,32.4535682136
2.000000000000000,-93.8360745134,32.4459880224
346.000000000000000,-93.8263745175,32.4611040393
123.000000000000000,-93.8210619006,32.4535237264
23.000000000000000,-93.8365384336,32.4611265288
9.000000000000000,-93.8312247595,32.4535463774
233.000000000000000,-93.8051295051,32.4307815836
1.000000000000000,-93.8206001395,32.4383854712
878.000000000000000,-93.8055891081,32.4459195860
1081.000000000000000,-93.8002793669,32.4383387109
3.000000000000000,-93.8157501930,32.4459432125
52.000000000000000,-93.8104393945,32.4383624981
197.000000000000000,-93.8510866723,32.4384495046
423.000000000000000,-93.8665663622,32.4460491269
1178.000000000000000,-93.8612502808,32.4384692199
359.000000000000000,-93.8515526259,32.4535892349
304.000000000000000,-93.8462377478,32.4460092054
411.000000000000000,-93.8617176322,32.4536094411
997.000000000000000,-93.8564016976,32.4460295736
46.000000000000000,-93.8302985686,32.4232679109
244.000000000000000,-93.8457725563,32.4308692344
33.000000000000000,-93.8404593493,32.4232887636
2.000000000000000,-93.8307616011,32.4384076301
44.000000000000000,-93.8254495980,32.4308270372
183.000000000000000,-93.8409237789,32.4384289746
34.000000000000000,-93.8356107192,32.4308485429
4.000000000000000,-93.9178754951,32.4612770891
6.000000000000000,-93.9183507313,32.4764185402
18.000000000000000,-93.9285224716,32.4764341764
6.000000000000000,-93.9793918299,32.4765000989
18.000000000000000,-93.9745456129,32.4840661251
7.000000000000000,-93.9430633614,32.4537417263
3.000000000000000,-93.9435420315,32.4688848854
3.000000000000000,-93.9483886502,32.4613200830
9.000000000000000,-93.9498273468,32.5067458898
10.000000000000000,-93.9444997624,32.4991682702
4.000000000000000,-93.9294761319,32.5067151189
1.000000000000000,-93.9396513839,32.5067309134
19.000000000000000,-93.9135024447,32.4839806527
4.000000000000000,-93.9289992369,32.4915751377
47.000000000000000,-93.9236745290,32.4839969414
29.000000000000000,-93.9139771748,32.4991203921
62.000000000000000,-93.9086536685,32.4915420720
4.000000000000000,-93.9241506591,32.4991371690
14.000000000000000,-93.9188260967,32.4915590134
1.000000000000000,-93.9750287453,32.4992087879
6.000000000000000,-93.9546753802,32.4991825942
1.000000000000000,-93.9701814032,32.5067733882
15.000000000000000,-93.9386949231,32.4764489955
2.000000000000000,-93.9488680853,32.4764629975
4.000000000000000,-93.9338473249,32.4840124131
3.000000000000000,-93.9493476508,32.4916049338
1.000000000000000,-93.9440208318,32.4840270674
117.000000000000000,-93.8806397286,32.4082208867
112.000000000000000,-93.8961204059,32.4158170777
189.000000000000000,-93.8908026832,32.4082371771
10.000000000000000,-93.8811096207,32.4233640314
2.000000000000000,-93.8757930994,32.4157840071
7.000000000000000,-93.8912739729,32.4233808117
302.000000000000000,-93.8859563963,32.4158009497
25.000000000000000,-93.9266167062,32.4158605715
232.000000000000000,-93.9421064115,32.4234524846
330.000000000000000,-93.9367835614,32.4158734388
1.000000000000000,-93.9270929533,32.4310054326
3.000000000000000,-93.9217713028,32.4234262619
284.000000000000000,-93.9372612070,32.4310187881
28.000000000000000,-93.9319385020,32.4234397811
35.000000000000000,-93.9058118059,32.4006875374
43.000000000000000,-93.9212958195,32.4082811598
67.000000000000000,-93.9159758417,32.4007015464
32.000000000000000,-93.9062851279,32.4158323908
216.000000000000000,-93.9009663503,32.4082526528
29.000000000000000,-93.9164505615,32.4158468887
6.000000000000000,-93.9111307292,32.4082673138
13.000000000000000,-93.8970646395,32.4461028949
111.000000000000000,-93.9125533716,32.4536982395
157.000000000000000,-93.9072321578,32.4461191865
117.000000000000000,-93.8975369488,32.4612443441
142.000000000000000,-93.8922169365,32.4536651673
3.000000000000000,-93.9077058658,32.4612611247
24.000000000000000,-93.9023847979,32.4536821114
159.000000000000000,-93.8762623565,32.4309264217
83.000000000000000,-93.8917453906,32.4385234758
1.000000000000000,-93.8864270510,32.4309438545
92.000000000000000,-93.8767317411,32.4460678650
439.000000000000000,-93.8714146037,32.4384881203
96.000000000000000,-93.8868978337,32.4460857877
600.000000000000000,-93.8815796405,32.4385062057
5.000000000000000,-93.9222469153,32.4385703931
32.000000000000000,-93.9377389825,32.4461631653
44.000000000000000,-93.9324155131,32.4385844006
9.000000000000000,-93.9227226572,32.4537135514
87.000000000000000,-93.9174003881,32.4461346622
2.000000000000000,-93.9328926540,32.4537280471
16.000000000000000,-93.9275693298,32.4461493218
19.000000000000000,-93.9014390376,32.4233967770
7.000000000000000,-93.9169254102,32.4309912614
1.000000000000000,-93.9116048145,32.4234119271
9.000000000000000,-93.9019118535,32.4385399305
19.000000000000000,-93.8965924585,32.4309604721
17.000000000000000,-93.9120790286,32.4385555697
11.000000000000000,-93.9067585785,32.4309762745
10.000000000000000,-93.6982338878,32.2488338323
15.000000000000000,-93.7136609457,32.2564442409
3.000000000000000,-93.7083696630,32.2488591274
27.000000000000000,-93.6986780817,32.2639783864
104.000000000000000,-93.6933880049,32.2563931528
1.000000000000000,-93.7088152476,32.2640041795
21.000000000000000,-93.7035241148,32.2564191006
12.000000000000000,-93.7387813094,32.2489301672
3.000000000000000,-93.7334877668,32.2413453297
22.000000000000000,-93.7237984968,32.2564685735
17.000000000000000,-93.7185061587,32.2488836150
33.000000000000000,-93.7339367677,32.2564920981
10.000000000000000,-93.7286433744,32.2489072950
105.000000000000000,-93.7145537477,32.2867329475
53.000000000000000,-93.7299888383,32.2943425909
62.000000000000000,-93.7246940814,32.2867582746
1.000000000000000,-93.7097067794,32.2942914397
1.000000000000000,-93.7251420559,32.3019017003
3.000000000000000,-93.7198474486,32.2943174197
74.000000000000000,-93.6938315637,32.2715369845
59.000000000000000,-93.7092609530,32.2791482843
50.000000000000000,-93.7039690644,32.2715634305
36.000000000000000,-93.6942752428,32.2866798680
16.000000000000000,-93.6889845607,32.2790948944
10.000000000000000,-93.7044141347,32.2867068120
75.000000000000000,-93.6991223961,32.2791219934
140.000000000000000,-93.7396809463,32.2792223068
1.000000000000000,-93.7551194007,32.2868294027
9.000000000000000,-93.7498223832,32.2792453636
10.000000000000000,-93.7401309479,32.2943669530
29.000000000000000,-93.7348351351,32.2867827929
1.000000000000000,-93.7502737768,32.2943905060
2.000000000000000,-93.7449769084,32.2868065023
1.000000000000000,-93.7189531341,32.2640291647
34.000000000000000,-93.7343858905,32.2716379198
18.000000000000000,-93.7290917407,32.2640533419
14.000000000000000,-93.7194002307,32.2791737669
3.000000000000000,-93.7141072861,32.2715890684
9.000000000000000,-93.7295402286,32.2791984411
6.000000000000000,-93.7242462283,32.2716138983
24.000000000000000,-93.8217549417,32.3096803576
3.000000000000000,-93.8067609822,32.3172255858
1.000000000000000,-93.8014571728,32.3096427923
46.000000000000000,-93.8169105636,32.3172446152
2.000000000000000,-93.8116056995,32.3096619804
18.000000000000000,-93.8522069563,32.3097306231
7.000000000000000,-93.8623590552,32.3097457556
23.000000000000000,-93.8526725324,32.3248787977
4.000000000000000,-93.8628260260,32.3248944218
4.000000000000000,-93.8575160375,32.3173126205
1.000000000000000,-93.8314422372,32.2945497791
17.000000000000000,-93.8468987821,32.3021484300
11.000000000000000,-93.8319048990,32.3096979240
8.000000000000000,-93.8265988329,32.3021154121
1.000000000000000,-93.8367484505,32.3021323266
128.000000000000000,-93.8226778533,32.3399727958
12.000000000000000,-93.8381390927,32.3475731994
165.000000000000000,-93.8328305993,32.3399913476
23.000000000000000,-93.8231394971,32.3551175778
32.000000000000000,-93.8178322061,32.3475356032
18.000000000000000,-93.8332936380,32.3551366223
105.000000000000000,-93.8279852919,32.3475548073
180.000000000000000,-93.8173713223,32.3323905880
14.000000000000000,-93.8120656987,32.3248081845
114.000000000000000,-93.8023745081,32.3399332571
153.000000000000000,-93.8125258227,32.3399534322
23.000000000000000,-93.8072203468,32.3323710653
11.000000000000000,-93.8478285399,32.3324442869
78.000000000000000,-93.8632931237,32.3400421310
29.000000000000000,-93.8579823743,32.3324605628
56.000000000000000,-93.8482936082,32.3475907794
195.000000000000000,-93.8584488377,32.3476075470
36.000000000000000,-93.8531382350,32.3400260154
125.000000000000000,-93.8270608604,32.3172628336
10.000000000000000,-93.8425197523,32.3248623618
89.000000000000000,-93.8275230134,32.3324092993
30.000000000000000,-93.8222163349,32.3248270550
49.000000000000000,-93.8376754195,32.3324271990
65.000000000000000,-93.8323676863,32.3248451142
65.000000000000000,-93.8150687790,32.2566511887
73.000000000000000,-93.8305172904,32.2642506332
74.000000000000000,-93.8252135026,32.2566674341
137.000000000000000,-93.8155290378,32.2718009716
56.000000000000000,-93.8102264509,32.2642176489
32.000000000000000,-93.8256751540,32.2718177104
46.000000000000000,-93.8203715134,32.2642345460
14.000000000000000,-93.8097669508,32.2490676389
4.000000000000000,-93.7947814767,32.2566162695
3.000000000000000,-93.7894817560,32.2490324047
18.000000000000000,-93.8049247702,32.2566341337
2.000000000000000,-93.7996239957,32.2490504263
182.000000000000000,-93.7855511857,32.2868932477
3.000000000000000,-93.8009986920,32.2944961273
28.000000000000000,-93.7956965483,32.2869129101
9.000000000000000,-93.7860075148,32.3020396477
10.000000000000000,-93.7807065741,32.2944563082
17.000000000000000,-93.7961542704,32.3020598045
38.000000000000000,-93.7908522747,32.2944766228
1.000000000000000,-93.7648091909,32.2717051327
23.000000000000000,-93.7802510032,32.2793096797
15.000000000000000,-93.7749517271,32.2717259192
14.000000000000000,-93.7652626114,32.2868514938
1.000000000000000,-93.7599645387,32.2792676115
47.000000000000000,-93.7754065399,32.2868727755
11.000000000000000,-93.7701074122,32.2792890502
82.000000000000000,-93.8106860756,32.2793667105
58.000000000000000,-93.8261369308,32.2869670371
127.000000000000000,-93.8208325310,32.2793841011
42.000000000000000,-93.8111458252,32.2945148217
57.000000000000000,-93.8058426270,32.2869317626
1.000000000000000,-93.8212936738,32.2945327057
55.000000000000000,-93.8159894214,32.2869498050
89.000000000000000,-93.8053836364,32.2717834228
2.000000000000000,-93.8000821034,32.2641999423
31.000000000000000,-93.7903953112,32.2793294997
8.000000000000000,-93.7850949805,32.2717458965
37.000000000000000,-93.8005403355,32.2793485100
50.000000000000000,-93.7952389504,32.2717650644
363.000000000000000,-93.7013457777,32.3548257488
150.000000000000000,-93.7167878739,32.3624380460
314.000000000000000,-93.7114912953,32.3548545272
283.000000000000000,-93.7017908163,32.3699636298
242.000000000000000,-93.6964954456,32.3623799920
391.000000000000000,-93.7119377272,32.3699929054
396.000000000000000,-93.7066412987,32.3624094242
11.000000000000000,-93.7472319261,32.3625190479
155.000000000000000,-93.7626830983,32.3701271210
1.000000000000000,-93.7573813838,32.3625444268
142.000000000000000,-93.7476832971,32.3776586825
54.000000000000000,-93.7423827888,32.3700758680
168.000000000000000,-93.7578341491,32.3776845567
31.000000000000000,-93.7525325837,32.3701019001
477.000000000000000,-93.7264867093,32.3473262541
10.000000000000000,-93.7419321760,32.3549360006
15.000000000000000,-93.7366333334,32.3473527585
142.000000000000000,-93.7269351705,32.3624658574
665.000000000000000,-93.7216375346,32.3548824955
16.000000000000000,-93.7370831881,32.3624928581
4.000000000000000,-93.7317844950,32.3549096533
27.000000000000000,-93.7176823739,32.3927133756
81.000000000000000,-93.7331325179,32.4003248802
82.000000000000000,-93.7278324584,32.3927421800
207.000000000000000,-93.7181298061,32.4078495945
380.000000000000000,-93.7128309546,32.4002667752
77.000000000000000,-93.7282812851,32.4078788952
515.000000000000000,-93.7229813754,32.4002962335
41.000000000000000,-93.6969398479,32.3775171438
192.000000000000000,-93.7123842803,32.3851303221
134.000000000000000,-93.7070870944,32.3775470733
75.000000000000000,-93.6973843709,32.3926533333
474.000000000000000,-93.7075330112,32.3926837600
27.000000000000000,-93.7022359757,32.3851005494
201.000000000000000,-93.7428335239,32.3852147735
161.000000000000000,-93.7582870373,32.3928237236
180.000000000000000,-93.7529847132,32.3852413012
58.000000000000000,-93.7432843814,32.4003527152
390.000000000000000,-93.7379832642,32.3927701728
40.000000000000000,-93.7534369655,32.4003797382
238.000000000000000,-93.7481347906,32.3927973541
13.000000000000000,-93.7220853599,32.3700213704
49.000000000000000,-93.7375331650,32.3776319969
10.000000000000000,-93.7322337140,32.3700490247
923.000000000000000,-93.7225333068,32.3851592838
823.000000000000000,-93.7172350632,32.3775761921
56.000000000000000,-93.7326830549,32.3851874343
5.000000000000000,-93.7273837535,32.3776045000
1.000000000000000,-93.6643025263,32.3017346252
2.000000000000000,-93.6744406421,32.3017644922
1.000000000000000,-93.6695916994,32.3093196463
4.000000000000000,-93.7202947879,32.3094601210
21.000000000000000,-93.7105987952,32.3245748944
8.000000000000000,-93.7207422487,32.3246018687
6.000000000000000,-93.6894276045,32.2942370540
6.000000000000000,-93.6995668311,32.2942646511
8.000000000000000,-93.6806147774,32.3396279173
116.000000000000000,-93.6960511640,32.3472418798
41.000000000000000,-93.6907574574,32.3396578176
62.000000000000000,-93.6810569098,32.3547657620
23.000000000000000,-93.6757644117,32.3471815812
238.000000000000000,-93.6912009824,32.3547961603
8.000000000000000,-93.6859074263,32.3472121353
5.000000000000000,-93.6598923591,32.3244278848
7.000000000000000,-93.6753230354,32.3320435069
11.000000000000000,-93.6700322002,32.3244589046
1.000000000000000,-93.6550419615,32.3319809686
33.000000000000000,-93.6704728206,32.3395972078
26.000000000000000,-93.6651821365,32.3320126422
8.000000000000000,-93.7057500704,32.3321312465
454.000000000000000,-93.7211898309,32.3397426609
77.000000000000000,-93.7158938595,32.3321588742
79.000000000000000,-93.7061956241,32.3472708145
32.000000000000000,-93.7009008600,32.3396869084
529.000000000000000,-93.7163408060,32.3472989394
292.000000000000000,-93.7110449847,32.3397151895
74.000000000000000,-93.6956070029,32.3321028093
9.000000000000000,-93.7723795368,32.3550101773
26.000000000000000,-93.7878340704,32.3626156955
70.000000000000000,-93.7825300944,32.3550332806
9.000000000000000,-93.7728343319,32.3701515304
51.000000000000000,-93.7675315609,32.3625689944
2.000000000000000,-93.7829862841,32.3701751281
118.000000000000000,-93.8182932151,32.3626796587
12.000000000000000,-93.8337568025,32.3702809361
64.000000000000000,-93.8284476959,32.3626993556
52.000000000000000,-93.8187543493,32.3778227526
118.000000000000000,-93.8134464458,32.3702410498
83.000000000000000,-93.8289102255,32.3778429421
187.000000000000000,-93.8236012663,32.3702613992
155.000000000000000,-93.7975281824,32.3474947596
68.000000000000000,-93.8129860718,32.3550977213
44.000000000000000,-93.8076798361,32.3475155872
57.000000000000000,-93.7979864018,32.3626378285
93.000000000000000,-93.8081394503,32.3626591496
41.000000000000000,-93.8028333625,32.3550770528
1178.000000000000000,-93.7887480925,32.3928979594
736.000000000000000,-93.8042106738,32.4005026689
1273.000000000000000,-93.7989032141,32.3929210800
797.000000000000000,-93.7892052898,32.4080376444
778.000000000000000,-93.7838990351,32.4004559343
1073.000000000000000,-93.7993618071,32.4080612585
980.000000000000000,-93.7940544956,32.4004797080
323.000000000000000,-93.7679857205,32.3777096193
799.000000000000000,-93.7834425976,32.3853160134
1.000000000000000,-93.7781380108,32.3777338702
456.000000000000000,-93.7684400035,32.3928492811
532.000000000000000,-93.7631366223,32.3852670172
950.000000000000000,-93.7785936888,32.3928740264
182.000000000000000,-93.7732892506,32.3852919213
47.000000000000000,-93.8139069449,32.3853834156
528.000000000000000,-93.8293728808,32.3929855649
839.000000000000000,-93.8240631610,32.3854042578
1004.000000000000000,-93.8143675691,32.4005248169
1401.000000000000000,-93.8090590531,32.3929433878
310.000000000000000,-93.8245251811,32.4005461517
307.000000000000000,-93.8192156088,32.3929648829
47.000000000000000,-93.7931389541,32.3701979141
105.000000000000000,-93.8085991892,32.3778017505
194.000000000000000,-93.8032923416,32.3702198880
1134.000000000000000,-93.7935966627,32.3853392932
145.000000000000000,-93.7882910194,32.3777573091
803.000000000000000,-93.8037514453,32.3853617607
447.000000000000000,-93.7984447457,32.3777799360
4.000000000000000,-93.7352845017,32.3019267153
41.000000000000000,-93.7507252930,32.3095346966
4.000000000000000,-93.7304375697,32.3094857890
19.000000000000000,-93.7458785482,32.3170943870
1.000000000000000,-93.7405810716,32.3095106476
8.000000000000000,-93.7811622685,32.3096019846
3.000000000000000,-93.7913093623,32.3096227937
80.000000000000000,-93.7816180867,32.3247467068
150.000000000000000,-93.7763165359,32.3171636331
3.000000000000000,-93.7917665740,32.3247680103
1.000000000000000,-93.7864639678,32.3171850946
48.000000000000000,-93.7604173245,32.2944132496
12.000000000000000,-93.7758614762,32.3020186809
12.000000000000000,-93.7705615905,32.2944351838
14.000000000000000,-93.7608702333,32.3095579359
1.000000000000000,-93.7555715518,32.3019743173
2.000000000000000,-93.7710158920,32.3095803653
81.000000000000000,-93.7670775245,32.3474274084
30.000000000000000,-93.7617764197,32.3398444445
1.000000000000000,-93.7520805770,32.3549615371
1.000000000000000,-93.7467806776,32.3473784525
247.000000000000000,-93.7313353980,32.3397693222
89.000000000000000,-93.7260383699,32.3321856921
16.000000000000000,-93.7414816856,32.3397951734
4.000000000000000,-93.7361836008,32.3322117002
22.000000000000000,-93.7767717192,32.3323076301
10.000000000000000,-93.7922239099,32.3399122706
246.000000000000000,-93.7772270261,32.3474506700
24.000000000000000,-93.7719248651,32.3398678641
168.000000000000000,-93.7873772455,32.3474731205
153.000000000000000,-93.7560238256,32.3171182791
317.000000000000000,-93.7714703169,32.3247245927
120.000000000000000,-93.7661698216,32.3171413612
71.000000000000000,-93.7564762221,32.3322612860
9.000000000000000,-93.7511769317,32.3246779333
161.000000000000000,-93.7666236115,32.3322848633
272.000000000000000,-93.7613232650,32.3247016682
7.000000000000000,-94.0195631317,32.3022979389
29.000000000000000,-94.0350533317,32.3098786886
6.000000000000000,-94.0147257566,32.3098752512
5.000000000000000,-94.0248891923,32.3098773771
25.000000000000000,-94.0452181743,32.3098791856
3.000000000000000,-94.0398900132,32.3023000769
1.000000000000000,-94.0360348753,32.3401916572
35.000000000000000,-94.0462025135,32.3401931232
10.000000000000000,-94.0365258471,32.3553467012
1.000000000000000,-94.0311964397,32.3477681395
8.000000000000000,-94.0466948837,32.3553486515
12.000000000000000,-94.0413644253,32.3477702555
1.000000000000000,-94.0307062336,32.3326128572
25.000000000000000,-94.0157017100,32.3401862795
15.000000000000000,-94.0103751703,32.3326071496
7.000000000000000,-94.0403813504,32.3174577617
24.000000000000000,-94.0408728211,32.3326144886
40.000000000000000,-94.0457102770,32.3250366339
2.000000000000000,-94.0229857194,32.4083747593
17.000000000000000,-94.0331585967,32.4083796295
4.000000000000000,-94.0336494694,32.4235300820
9.000000000000000,-94.0283171397,32.4159525231
5.000000000000000,-94.0399663888,32.4614049318
3.000000000000000,-94.0186327544,32.4310962422
36.000000000000000,-94.0341404755,32.4386795624
4.000000000000000,-94.0288073791,32.4311022477
5.000000000000000,-94.0137898262,32.4386670670
13.000000000000000,-94.0239647982,32.4386737235
5.000000000000000,-94.0438244512,32.4235346192
49.000000000000000,-94.0011828533,32.3629097645
8.000000000000000,-93.9958567433,32.3553307446
63.000000000000000,-93.9963422552,32.3704828847
4.000000000000000,-93.9910162887,32.3629039018
66.000000000000000,-94.0471873877,32.3705032166
35.000000000000000,-94.0418561631,32.3629250603
79.000000000000000,-94.0321772516,32.3780758164
15.000000000000000,-94.0268472209,32.3704975315
63.000000000000000,-94.0423480345,32.3780789012
42.000000000000000,-94.0370169524,32.3705007821
7.000000000000000,-94.0108625807,32.3477614616
2.000000000000000,-94.0210291580,32.3477652082
75.000000000000000,-94.0060229618,32.3553359567
1.000000000000000,-94.0123256068,32.3932186193
4.000000000000000,-94.0026420807,32.4083625687
3.000000000000000,-93.9973136748,32.4007842693
1.000000000000000,-94.0074840887,32.4007909384
2.000000000000000,-93.9968278990,32.3856340603
11.000000000000000,-93.9915011675,32.3780553169
2.000000000000000,-93.9818175232,32.3931981161
48.000000000000000,-93.9764919881,32.3856192458
24.000000000000000,-93.9866595901,32.3856270609
7.000000000000000,-94.0273370607,32.3856501630
2.000000000000000,-94.0428400396,32.3932317760
109.000000000000000,-94.0375081911,32.3856538981
16.000000000000000,-94.0065098717,32.3704885826
105.000000000000000,-94.0220071729,32.3780719155
12.000000000000000,-94.0166781939,32.3704934649
8.000000000000000,-94.0069969140,32.3856402439
29.000000000000000,-94.0016691302,32.3780616655
86.000000000000000,-94.0171666348,32.3856456115
95.000000000000000,-94.0118377989,32.3780671984
11.000000000000000,-94.0476800255,32.3856568167
1.000000000000000,-93.8740746217,32.1961161034
2.000000000000000,-93.8842180507,32.1961255232
1.000000000000000,-93.9199628123,32.2037316003
2.000000000000000,-93.9354223012,32.2113199424
2.000000000000000,-93.9301101288,32.2037376226
1.000000000000000,-93.9305859619,32.2188963671
45.000000000000000,-93.8991987782,32.1885589104
18.000000000000000,-93.9146525960,32.1961489273
57.000000000000000,-93.9093432853,32.1885660618
8.000000000000000,-93.8943621897,32.1961341339
7.000000000000000,-93.9045070384,32.1961419353
8.000000000000000,-93.8904657650,32.2340212987
17.000000000000000,-93.9059242823,32.2416130782
27.000000000000000,-93.9006137408,32.2340307318
8.000000000000000,-93.8909362818,32.2491761940
5.000000000000000,-93.8856269376,32.2415937216
5.000000000000000,-93.9010856510,32.2491861176
2.000000000000000,-93.8957752549,32.2416038051
1.000000000000000,-93.8851571812,32.2264385989
2.000000000000000,-93.8750109675,32.2264281963
1.000000000000000,-93.9257491351,32.2264721086
